Timestamp,Local time,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1749332975.6705,14:49:35.670,122,false,0.0,4174.103,4353.718,4093.718,4349.103,4220.897
1749332975.6783,14:49:35.678,123,false,0.0,4175.0,4365.641,4099.359,4344.487,4221.154
1749332975.6862,14:49:35.686,124,false,0.0,4166.923,4341.923,4083.333,4322.436,4222.051
1749332975.694,14:49:35.694,125,false,0.0,4176.154,4338.846,4081.41,4313.846,4226.538
1749332975.7018,14:49:35.701,126,false,0.0,4190.641,4343.462,4104.231,4338.077,4231.41
1749332975.7097,14:49:35.709,127,false,0.0,4187.051,4338.59,4112.179,4341.538,4235.0
1749332975.7176,14:49:35.717,0,false,0.0,4181.282,4338.205,4100.0,4327.179,4236.282
1749332975.7254,14:49:35.725,1,false,0.0,4182.949,4334.744,4095.128,4340.769,4235.897
1749332975.7332,14:49:35.733,2,false,0.0,4180.513,4338.974,4099.615,4361.41,4234.487
1749332975.741,14:49:35.741,3,false,0.0,4176.923,4355.641,4102.051,4367.051,4227.179
1749332975.7489,14:49:35.748,4,false,0.0,4177.821,4350.385,4098.59,4366.41,4214.231
1749332975.7567,14:49:35.756,5,false,0.0,4180.641,4339.359,4092.436,4359.744,4207.821
1749332975.7645,14:49:35.764,6,false,0.0,4180.385,4354.744,4093.718,4368.59,4209.487
1749332975.7723,14:49:35.772,7,false,0.0,4165.385,4356.154,4096.41,4393.974,4203.718
1749332975.7802,14:49:35.780,8,false,0.0,4143.718,4332.051,4079.615,4389.359,4189.231
1749332975.7881,14:49:35.788,9,false,0.0,4136.795,4327.308,4057.308,4362.692,4182.692
1749332975.7959,14:49:35.795,10,false,0.0,4138.59,4338.462,4063.205,4352.564,4191.41
1749332975.8037,14:49:35.803,11,false,0.0,4146.923,4347.179,4085.769,4346.795,4212.179
1749332975.8116,14:49:35.811,12,false,0.0,4174.487,4358.718,4097.692,4342.692,4235.385
1749332975.8194,14:49:35.819,13,false,0.0,4196.795,4361.41,4106.026,4350.769,4243.077
1749332975.8272,14:49:35.827,14,false,0.0,4190.513,4354.872,4108.974,4350.128,4235.385
1749332975.835,14:49:35.835,15,false,0.0,4183.333,4353.718,4090.641,4341.41,4228.974
1749332975.8429,14:49:35.842,16,false,0.0,4185.641,4348.718,4075.385,4346.923,4222.308
1749332975.8507,14:49:35.850,17,false,0.0,4178.846,4342.436,4083.462,4359.103,4211.026
1749332975.8585,14:49:35.858,18,false,0.0,4170.641,4338.846,4085.0,4369.103,4207.949
1749332975.8664,14:49:35.866,19,false,0.0,4167.308,4326.923,4072.051,4381.282,4210.641
1749332975.8741,14:49:35.874,20,false,0.0,4158.077,4326.41,4071.026,4391.282,4208.974
1749332975.8819,14:49:35.881,21,false,0.0,4152.692,4334.872,4077.821,4395.128,4209.872
1749332975.8897,14:49:35.889,22,false,0.0,4157.436,4315.897,4079.872,4393.59,4213.462
1749332975.8975,14:49:35.897,23,false,0.0,4158.205,4299.744,4085.0,4392.692,4210.897
1749332975.9052,14:49:35.905,24,false,0.0,4152.051,4313.718,4085.256,4395.0,4208.462
1749332975.913,14:49:35.913,25,false,0.0,4149.615,4314.103,4077.821,4385.128,4213.974
1749332975.9208,14:49:35.920,26,false,0.0,4162.179,4309.487,4088.59,4364.487,4225.256
1749332975.9286,14:49:35.928,27,false,0.0,4177.692,4327.949,4108.59,4356.154,4234.744
1749332975.9363,14:49:35.936,28,false,0.0,4166.538,4326.154,4101.282,4353.077,4230.385
1749332975.9441,14:49:35.944,29,false,0.0,4148.205,4306.667,4083.718,4342.436,4215.641
1749332975.952,14:49:35.952,30,false,0.0,4161.154,4317.179,4086.795,4338.333,4211.154
1749332975.9598,14:49:35.959,31,false,0.0,4178.333,4328.974,4092.308,4337.821,4218.846
1749332975.9675,14:49:35.967,32,false,0.0,4176.282,4317.179,4087.436,4332.179,4223.59
1749332975.9753,14:49:35.975,33,false,0.0,4180.128,4320.256,4086.538,4338.333,4222.821
1749332975.9831,14:49:35.983,34,false,0.0,4184.872,4338.846,4090.0,4355.0,4222.949
1749332975.9909,14:49:35.990,35,false,0.0,4179.103,4338.077,4092.051,4367.821,4224.872
1749332975.9986,14:49:35.998,36,false,0.0,4182.692,4321.282,4092.949,4388.846,4222.949
1749332976.0064,14:49:36.006,37,false,0.0,4188.718,4312.308,4092.692,4414.615,4219.872
1749332976.0142,14:49:36.014,38,false,0.0,4189.231,4320.385,4101.795,4415.897,4226.923
1749332976.022,14:49:36.022,39,false,0.0,4200.0,4332.949,4118.205,4400.128,4235.769
1749332976.0298,14:49:36.029,40,false,0.0,4200.769,4329.872,4118.077,4398.59,4230.128
1749332976.0376,14:49:36.037,41,false,0.0,4179.744,4313.846,4110.256,4405.897,4223.205
1749332976.0454,14:49:36.045,42,false,0.0,4180.256,4311.41,4120.128,4397.564,4231.026
1749332976.0532,14:49:36.053,43,false,0.0,4209.103,4329.872,4129.872,4379.615,4249.359
1749332976.0609,14:49:36.060,44,false,0.0,4225.641,4339.872,4123.333,4368.974,4271.154
1749332976.0687,14:49:36.068,45,false,0.0,4224.615,4325.769,4119.487,4362.179,4282.949
1749332976.0765,14:49:36.076,46,false,0.0,4228.974,4319.359,4121.538,4356.154,4277.949
1749332976.0843,14:49:36.084,47,false,0.0,4242.949,4331.923,4122.564,4356.154,4274.872
1749332976.0922,14:49:36.092,48,false,0.0,4246.41,4331.795,4130.128,4353.462,4279.231
1749332976.1,14:49:36.100,49,false,0.0,4232.051,4323.077,4135.641,4350.897,4276.667
1749332976.1079,14:49:36.107,50,false,0.0,4227.436,4331.154,4131.154,4372.949,4273.59
1749332976.1157,14:49:36.115,51,false,0.0,4240.385,4336.154,4136.282,4407.179,4278.59
1749332976.1236,14:49:36.123,52,false,0.0,4246.538,4326.795,4148.718,4414.744,4283.462
1749332976.1314,14:49:36.131,53,false,0.0,4252.692,4330.513,4142.308,4406.41,4289.103
1749332976.1392,14:49:36.139,54,false,0.0,4268.462,4344.231,4130.769,4413.462,4296.026
1749332976.147,14:49:36.147,55,false,0.0,4266.923,4339.231,4131.026,4418.077,4291.026
1749332976.1549,14:49:36.154,56,false,0.0,4249.103,4319.359,4123.462,4402.436,4274.359
1749332976.1627,14:49:36.162,57,false,0.0,4241.538,4309.744,4112.692,4390.256,4264.487
1749332976.1705,14:49:36.170,58,false,0.0,4241.41,4316.923,4121.026,4389.872,4271.026
1749332976.1783,14:49:36.178,59,false,0.0,4240.641,4322.051,4128.205,4379.103,4279.615
1749332976.1863,14:49:36.186,60,false,0.0,4239.615,4318.718,4122.436,4362.179,4272.692
1749332976.1941,14:49:36.194,61,false,0.0,4232.949,4324.744,4125.769,4365.769,4259.103
1749332976.2019,14:49:36.201,62,false,0.0,4229.231,4334.744,4134.231,4386.026,4256.154
1749332976.2097,14:49:36.209,63,false,0.0,4233.333,4329.744,4134.487,4389.103,4259.615
1749332976.2176,14:49:36.217,64,false,0.0,4229.231,4328.718,4132.692,4369.872,4263.333
1749332976.2254,14:49:36.225,65,false,0.0,4220.513,4346.154,4127.308,4371.282,4270.897
1749332976.2332,14:49:36.233,66,false,0.0,4224.615,4357.051,4127.436,4410.897,4278.718
1749332976.241,14:49:36.241,67,false,0.0,4231.667,4345.385,4140.128,4436.923,4282.051
1749332976.2489,14:49:36.248,68,false,0.0,4230.0,4323.846,4138.718,4419.103,4282.051
1749332976.2567,14:49:36.256,69,false,0.0,4230.385,4325.769,4127.564,4405.0,4283.333
1749332976.2646,14:49:36.264,70,false,0.0,4238.974,4364.615,4136.795,4423.718,4288.718
1749332976.2724,14:49:36.272,71,false,0.0,4244.615,4382.564,4142.564,4436.667,4291.795
1749332976.2801,14:49:36.280,72,false,0.0,4244.231,4350.0,4131.41,4420.513,4291.154
1749332976.2879,14:49:36.287,73,false,0.0,4249.615,4334.359,4134.487,4396.923,4296.41
1749332976.2957,14:49:36.295,74,false,0.0,4261.026,4353.974,4142.308,4384.487,4300.256
1749332976.3035,14:49:36.303,75,false,0.0,4263.333,4361.026,4138.462,4380.513,4293.333
1749332976.3112,14:49:36.311,76,false,0.0,4255.256,4368.718,4140.256,4370.769,4287.051
1749332976.319,14:49:36.319,77,false,0.0,4247.564,4378.846,4138.077,4350.769,4284.487
1749332976.3268,14:49:36.326,78,false,0.0,4246.795,4354.487,4131.795,4345.385,4284.744
1749332976.3346,14:49:36.334,79,false,0.0,4252.821,4337.949,4148.333,4368.974,4292.051
1749332976.3424,14:49:36.342,80,false,0.0,4252.051,4363.333,4157.308,4391.923,4286.795
1749332976.3502,14:49:36.350,81,false,0.0,4241.923,4376.154,4140.641,4396.026,4267.949
1749332976.358,14:49:36.358,82,false,0.0,4246.282,4368.205,4148.59,4408.718,4273.846
1749332976.3658,14:49:36.365,83,false,0.0,4260.897,4370.769,4169.872,4436.41,4291.154
1749332976.3735,14:49:36.373,84,false,0.0,4252.949,4365.256,4151.923,4443.077,4281.154
1749332976.3813,14:49:36.381,85,false,0.0,4234.487,4356.667,4128.59,4423.59,4273.59
1749332976.3891,14:49:36.389,86,false,0.0,4236.41,4368.718,4132.308,4414.103,4287.564
1749332976.3969,14:49:36.396,87,false,0.0,4246.923,4375.385,4132.564,4422.051,4289.231
1749332976.4046,14:49:36.404,88,false,0.0,4251.795,4368.718,4131.026,4424.487,4287.692
1749332976.4124,14:49:36.412,89,false,0.0,4260.385,4378.462,4142.821,4414.103,4305.897
1749332976.4203,14:49:36.420,90,false,0.0,4268.077,4396.026,4144.103,4394.744,4312.692
1749332976.4281,14:49:36.428,91,false,0.0,4267.179,4392.436,4134.744,4372.051,4298.077
1749332976.4358,14:49:36.435,92,false,0.0,4269.359,4374.103,4138.333,4363.333,4290.513
1749332976.4436,14:49:36.443,93,false,0.0,4277.692,4371.923,4150.385,4368.718,4292.564
1749332976.4514,14:49:36.451,94,false,0.0,4278.333,4386.538,4156.538,4365.128,4297.051
1749332976.4592,14:49:36.459,95,false,0.0,4271.923,4387.436,4156.538,4362.821,4302.821
1749332976.4671,14:49:36.467,96,false,0.0,4278.077,4384.359,4162.949,4391.41,4303.718
1749332976.4749,14:49:36.474,97,false,0.0,4296.154,4400.769,4181.282,4424.615,4309.487
1749332976.4827,14:49:36.482,98,false,0.0,4301.41,4404.103,4187.308,4423.59,4324.231
1749332976.4905,14:49:36.490,99,false,0.0,4289.487,4392.692,4171.667,4415.256,4322.821
1749332976.4985,14:49:36.498,100,false,0.0,4273.59,4405.128,4163.974,4427.949,4302.051
1749332976.5063,14:49:36.506,101,false,0.0,4254.103,4409.744,4166.41,4436.923,4285.128
1749332976.5141,14:49:36.514,102,false,0.0,4241.026,4393.077,4161.538,4432.051,4276.538
1749332976.5219,14:49:36.521,103,false,0.0,4251.923,4405.0,4164.103,4426.923,4276.282
1749332976.5298,14:49:36.529,104,false,0.0,4264.103,4417.179,4173.718,4413.077,4285.769
1749332976.5376,14:49:36.537,105,false,0.0,4253.846,4399.103,4167.692,4391.026,4285.385
1749332976.5454,14:49:36.545,106,false,0.0,4245.0,4409.231,4157.821,4378.205,4264.103
1749332976.5532,14:49:36.553,107,false,0.0,4251.538,4433.077,4157.051,4363.462,4247.692
1749332976.5611,14:49:36.561,108,false,0.0,4257.821,4410.0,4154.744,4345.128,4255.256
1749332976.5689,14:49:36.568,109,false,0.0,4268.205,4382.564,4153.59,4349.872,4267.821
1749332976.5768,14:49:36.576,110,false,0.0,4282.436,4387.949,4157.564,4367.436,4265.513
1749332976.5846,14:49:36.584,111,false,0.0,4277.308,4403.333,4160.128,4367.179,4259.359
1749332976.5925,14:49:36.592,112,false,0.0,4260.641,4419.615,4161.795,4366.41,4257.949
1749332976.6003,14:49:36.600,113,false,0.0,4258.333,4414.744,4156.795,4387.308,4247.949
1749332976.6081,14:49:36.608,114,false,0.0,4258.974,4390.641,4144.231,4409.872,4234.231
1749332976.6159,14:49:36.615,115,false,0.0,4248.718,4392.436,4145.385,4415.513,4229.487
1749332976.6238,14:49:36.623,116,false,0.0,4241.41,4406.282,4161.923,4419.231,4220.0
1749332976.6316,14:49:36.631,117,false,0.0,4247.564,4411.41,4174.744,4442.308,4213.077
1749332976.6394,14:49:36.639,118,false,0.0,4260.385,4430.641,4178.333,4472.308,4235.128
1749332976.6472,14:49:36.647,119,false,0.0,4262.436,4433.59,4163.846,4466.923,4252.308
1749332976.655,14:49:36.655,120,false,0.0,4248.077,4404.359,4135.513,4427.692,4230.769
1749332976.6628,14:49:36.662,121,false,0.0,4241.667,4396.282,4131.282,4411.667,4217.949
1749332976.6706,14:49:36.670,122,false,0.0,4252.692,4404.231,4151.667,4427.179,4238.974
1749332976.6784,14:49:36.678,123,false,0.0,4261.923,4405.256,4155.256,4428.333,4254.487
1749332976.6861,14:49:36.686,124,false,0.0,4273.333,4421.538,4147.949,4425.0,4259.103
1749332976.6939,14:49:36.693,125,false,0.0,4285.256,4426.154,4151.41,4449.487,4266.538
1749332976.7017,14:49:36.701,126,false,0.0,4275.385,4405.256,4147.308,4465.513,4260.256
1749332976.7095,14:49:36.709,127,false,0.0,4270.897,4404.615,4138.718,4452.308,4252.564
1749332976.7172,14:49:36.717,0,false,0.0,4288.718,4410.256,4143.59,4454.615,4263.462
1749332976.725,14:49:36.725,1,false,0.0,4283.718,4403.718,4139.615,4478.718,4265.385
1749332976.7328,14:49:36.732,2,false,0.0,4270.128,4422.821,4128.974,4491.923,4256.026
1749332976.7407,14:49:36.740,3,false,0.0,4290.128,4438.462,4139.744,4488.462,4265.256
1749332976.7484,14:49:36.748,4,false,0.0,4295.641,4410.513,4145.897,4460.128,4271.41
1749332976.7562,14:49:36.756,5,false,0.0,4274.744,4392.436,4135.0,4418.333,4257.564
1749332976.764,14:49:36.764,6,false,0.0,4288.59,4406.538,4145.897,4415.128,4258.205
1749332976.7718,14:49:36.771,7,false,0.0,4311.923,4414.231,4162.436,4437.051,4272.051
1749332976.7795,14:49:36.779,8,false,0.0,4301.795,4411.282,4149.615,4420.897,4271.41
1749332976.7873,14:49:36.787,9,false,0.0,4297.692,4407.692,4140.128,4388.205,4267.692
1749332976.7951,14:49:36.795,10,false,0.0,4305.385,4403.077,4145.256,4384.872,4267.308
1749332976.8029,14:49:36.802,11,false,0.0,4303.846,4402.051,4137.821,4384.872,4258.974
1749332976.8106,14:49:36.810,12,false,0.0,4319.615,4408.077,4138.462,4370.128,4255.513
1749332976.8185,14:49:36.818,13,false,0.0,4335.897,4421.282,4156.154,4366.923,4264.744
1749332976.8263,14:49:36.826,14,false,0.0,4320.0,4419.615,4153.077,4374.744,4273.077
1749332976.8341,14:49:36.834,15,false,0.0,4319.872,4396.026,4138.846,4372.949,4280.256
1749332976.842,14:49:36.842,16,false,0.0,4357.308,4402.308,4151.538,4370.897,4295.385
1749332976.8498,14:49:36.849,17,false,0.0,4381.41,4432.051,4171.026,4380.897,4314.615
1749332976.8576,14:49:36.857,18,false,0.0,4389.103,4419.231,4167.179,4392.051,4325.641
1749332976.8654,14:49:36.865,19,false,0.0,4407.179,4401.923,4160.641,4405.513,4326.667
1749332976.8733,14:49:36.873,20,false,0.0,4416.41,4427.821,4172.949,4430.641,4330.385
1749332976.8811,14:49:36.881,21,false,0.0,4412.436,4435.769,4186.026,4447.821,4335.769
1749332976.8889,14:49:36.888,22,false,0.0,4427.051,4416.667,4189.487,4451.282,4335.513
1749332976.8968,14:49:36.896,23,false,0.0,4452.692,4419.103,4196.923,4465.769,4341.154
1749332976.9047,14:49:36.904,24,false,0.0,4451.282,4420.0,4201.41,4473.462,4346.41
1749332976.9125,14:49:36.912,25,false,0.0,4434.744,4412.821,4193.974,4439.615,4337.308
1749332976.9203,14:49:36.920,26,false,0.0,4447.308,4420.128,4197.179,4396.154,4337.949
1749332976.9281,14:49:36.928,27,false,0.0,4471.282,4407.564,4206.667,4390.513,4349.615
1749332976.936,14:49:36.936,28,false,0.0,4461.41,4389.103,4191.154,4406.795,4341.154
1749332976.9438,14:49:36.943,29,false,0.0,4446.154,4414.487,4172.179,4397.821,4331.154
1749332976.9516,14:49:36.951,30,false,0.0,4462.821,4427.692,4181.538,4372.692,4345.641
1749332976.9594,14:49:36.959,31,false,0.0,4483.205,4400.128,4200.641,4389.615,4366.667
1749332976.9673,14:49:36.967,32,false,0.0,4489.359,4416.154,4209.359,4427.564,4380.897
1749332976.9752,14:49:36.975,33,false,0.0,4491.795,4464.615,4205.769,4415.897,4378.846
1749332976.983,14:49:36.983,34,false,0.0,4488.333,4445.128,4198.333,4396.795,4366.923
1749332976.9908,14:49:36.990,35,false,0.0,4493.205,4395.256,4208.718,4415.385,4373.718
1749332976.9987,14:49:36.998,36,false,0.0,4500.513,4407.692,4217.821,4408.718,4370.128
1749332977.0065,14:49:37.006,37,false,0.0,4478.59,4438.462,4192.436,4387.051,4338.077
1749332977.0143,14:49:37.014,38,false,0.0,4466.282,4428.974,4175.769,4405.641,4341.41
1749332977.0221,14:49:37.022,39,false,0.0,4498.077,4427.949,4203.333,4407.179,4373.333
1749332977.0298,14:49:37.029,40,false,0.0,4514.872,4448.333,4225.385,4378.59,4374.744
1749332977.0376,14:49:37.037,41,false,0.0,4499.103,4435.256,4214.103,4375.897,4371.282
1749332977.0454,14:49:37.045,42,false,0.0,4487.308,4412.692,4203.077,4364.359,4368.205
1749332977.0533,14:49:37.053,43,false,0.0,4475.897,4434.103,4213.718,4336.923,4349.615
1749332977.061,14:49:37.061,44,false,0.0,4475.513,4460.513,4231.41,4342.051,4361.282
1749332977.0688,14:49:37.068,45,false,0.0,4478.462,4453.974,4225.256,4338.974,4368.974
1749332977.0766,14:49:37.076,46,false,0.0,4436.667,4443.846,4203.205,4318.077,4328.205
1749332977.0844,14:49:37.084,47,false,0.0,4403.077,4438.974,4204.744,4330.641,4325.513
1749332977.0921,14:49:37.092,48,false,0.0,4421.41,4425.256,4206.41,4341.154,4347.692
1749332977.0999,14:49:37.099,49,false,0.0,4405.513,4424.487,4183.59,4339.615,4306.026
1749332977.1077,14:49:37.107,50,false,0.0,4371.538,4441.923,4188.718,4367.308,4288.846
1749332977.1155,14:49:37.115,51,false,0.0,4397.564,4441.026,4212.564,4375.769,4329.744
1749332977.1232,14:49:37.123,52,false,0.0,4408.718,4424.744,4197.949,4355.0,4317.436
1749332977.1311,14:49:37.131,53,false,0.0,4383.974,4434.231,4190.641,4370.897,4298.077
1749332977.1389,14:49:37.138,54,false,0.0,4403.718,4451.41,4211.538,4387.564,4334.359
1749332977.1467,14:49:37.146,55,false,0.0,4417.692,4436.667,4196.154,4362.179,4331.154
1749332977.1544,14:49:37.154,56,false,0.0,4390.897,4421.538,4174.231,4345.769,4300.128
1749332977.1622,14:49:37.162,57,false,0.0,4395.513,4428.205,4196.154,4349.359,4318.205
1749332977.17,14:49:37.170,58,false,0.0,4404.231,4421.538,4203.205,4350.256,4332.436
1749332977.1778,14:49:37.177,59,false,0.0,4391.923,4411.154,4183.846,4349.487,4332.692
1749332977.1855,14:49:37.185,60,false,0.0,4426.282,4427.692,4192.436,4339.615,4360.128
1749332977.1933,14:49:37.193,61,false,0.0,4466.923,4437.949,4211.795,4344.744,4366.538
1749332977.2011,14:49:37.201,62,false,0.0,4450.128,4422.821,4212.308,4384.744,4352.179
1749332977.209,14:49:37.209,63,false,0.0,4435.0,4414.231,4206.026,4404.103,4367.308
1749332977.2169,14:49:37.216,64,false,0.0,4443.59,4423.333,4199.103,4392.308,4373.462
1749332977.2247,14:49:37.224,65,false,0.0,4443.333,4437.692,4201.41,4406.154,4353.846
1749332977.2325,14:49:37.232,66,false,0.0,4443.59,4442.949,4207.308,4438.462,4352.308
1749332977.2403,14:49:37.240,67,false,0.0,4438.462,4429.231,4193.974,4446.538,4354.359
1749332977.2482,14:49:37.248,68,false,0.0,4422.436,4414.744,4183.974,4436.795,4343.077
1749332977.256,14:49:37.256,69,false,0.0,4421.795,4416.667,4193.846,4437.051,4342.564
1749332977.2638,14:49:37.263,70,false,0.0,4428.846,4428.974,4198.974,4451.923,4349.872
1749332977.2716,14:49:37.271,71,false,0.0,4434.231,4443.974,4206.41,4450.0,4352.436
1749332977.2795,14:49:37.279,72,false,0.0,4439.231,4441.923,4210.769,4420.513,4352.436
1749332977.2874,14:49:37.287,73,false,0.0,4423.333,4420.385,4182.949,4404.231,4348.718
1749332977.2952,14:49:37.295,74,false,0.0,4410.641,4418.974,4168.974,4405.256,4351.026
1749332977.303,14:49:37.303,75,false,0.0,4429.615,4440.128,4194.744,4393.59,4359.615
1749332977.3109,14:49:37.310,76,false,0.0,4434.487,4443.205,4193.846,4384.615,4361.923
1749332977.3187,14:49:37.318,77,false,0.0,4421.154,4431.154,4172.949,4391.41,4366.41
1749332977.3265,14:49:37.326,78,false,0.0,4432.564,4424.103,4184.103,4400.513,4370.0
1749332977.3343,14:49:37.334,79,false,0.0,4434.231,4415.897,4184.103,4416.538,4352.564
1749332977.3422,14:49:37.342,80,false,0.0,4405.128,4407.179,4157.692,4430.769,4331.026
1749332977.35,14:49:37.350,81,false,0.0,4397.179,4406.795,4162.692,4436.026,4329.359
1749332977.3578,14:49:37.357,82,false,0.0,4409.359,4411.538,4181.538,4455.0,4333.846
1749332977.3657,14:49:37.365,83,false,0.0,4402.308,4410.385,4168.462,4472.308,4328.077
1749332977.3734,14:49:37.373,84,false,0.0,4386.026,4398.974,4149.103,4463.974,4314.487
1749332977.3812,14:49:37.381,85,false,0.0,4377.821,4399.744,4143.846,4459.103,4302.051
1749332977.389,14:49:37.389,86,false,0.0,4375.0,4416.282,4144.487,4461.154,4298.718
1749332977.3968,14:49:37.396,87,false,0.0,4376.667,4411.154,4151.282,4447.436,4302.949
1749332977.4045,14:49:37.404,88,false,0.0,4373.205,4395.641,4151.154,4435.769,4307.949
1749332977.4123,14:49:37.412,89,false,0.0,4357.692,4406.795,4139.231,4425.897,4303.59
1749332977.4201,14:49:37.420,90,false,0.0,4347.179,4410.769,4139.872,4399.487,4290.256
1749332977.4279,14:49:37.427,91,false,0.0,4354.487,4390.385,4152.692,4385.128,4289.231
1749332977.4356,14:49:37.435,92,false,0.0,4360.641,4390.769,4153.205,4389.744,4298.333
1749332977.4435,14:49:37.443,93,false,0.0,4348.974,4403.974,4143.333,4383.205,4290.0
1749332977.4513,14:49:37.451,94,false,0.0,4343.333,4393.718,4139.615,4383.974,4281.026
1749332977.4591,14:49:37.459,95,false,0.0,4358.462,4376.538,4137.308,4406.026,4295.897
1749332977.4668,14:49:37.466,96,false,0.0,4363.205,4370.897,4125.513,4408.077,4299.487
1749332977.4746,14:49:37.474,97,false,0.0,4353.333,4379.615,4119.744,4391.795,4280.769
1749332977.4824,14:49:37.482,98,false,0.0,4360.769,4396.795,4137.821,4401.795,4281.795
1749332977.4902,14:49:37.490,99,false,0.0,4377.179,4393.333,4157.436,4426.154,4301.538
1749332977.4979,14:49:37.497,100,false,0.0,4381.41,4378.462,4156.026,4429.615,4307.179
1749332977.5057,14:49:37.505,101,false,0.0,4374.744,4384.231,4149.231,4418.846,4299.744
1749332977.5135,14:49:37.513,102,false,0.0,4355.256,4388.462,4146.667,4408.974,4291.923
1749332977.5213,14:49:37.521,103,false,0.0,4344.231,4386.538,4146.538,4401.923,4294.487
1749332977.5291,14:49:37.529,104,false,0.0,4360.385,4404.615,4157.179,4400.769,4308.974
1749332977.5369,14:49:37.536,105,false,0.0,4365.641,4410.385,4165.0,4397.692,4310.641
1749332977.5447,14:49:37.544,106,false,0.0,4353.718,4394.872,4158.462,4385.0,4299.744
1749332977.5525,14:49:37.552,107,false,0.0,4360.256,4400.128,4160.769,4376.282,4302.051
1749332977.5604,14:49:37.560,108,false,0.0,4360.128,4404.615,4166.282,4380.128,4301.923
1749332977.5682,14:49:37.568,109,false,0.0,4340.385,4393.59,4152.051,4388.077,4289.744
1749332977.576,14:49:37.576,110,false,0.0,4348.718,4410.128,4143.462,4394.615,4298.974
1749332977.5838,14:49:37.583,111,false,0.0,4369.615,4431.026,4152.051,4398.974,4320.769
1749332977.5917,14:49:37.591,112,false,0.0,4365.256,4420.769,4148.205,4409.359,4321.667
1749332977.5995,14:49:37.599,113,false,0.0,4366.923,4415.0,4138.846,4433.077,4317.821
1749332977.6074,14:49:37.607,114,false,0.0,4375.897,4417.564,4144.487,4448.846,4321.667
1749332977.6152,14:49:37.615,115,false,0.0,4366.282,4417.179,4153.718,4446.41,4320.513
1749332977.6231,14:49:37.623,116,false,0.0,4369.231,4433.846,4162.564,4450.0,4323.205
1749332977.6309,14:49:37.630,117,false,0.0,4388.718,4440.513,4170.128,4453.077,4331.923
1749332977.6387,14:49:37.638,118,false,0.0,4390.0,4424.487,4171.538,4430.897,4333.974
1749332977.6465,14:49:37.646,119,false,0.0,4388.846,4432.949,4181.282,4408.462,4337.692
1749332977.6544,14:49:37.654,120,false,0.0,4397.821,4444.487,4191.282,4405.0,4341.923
1749332977.6622,14:49:37.662,121,false,0.0,4396.538,4424.487,4176.667,4399.359,4332.949
1749332977.67,14:49:37.670,122,false,0.0,4396.538,4421.923,4167.564,4396.154,4327.564
1749332977.6778,14:49:37.677,123,false,0.0,4403.59,4439.615,4187.821,4403.205,4333.718
1749332977.6858,14:49:37.685,124,false,0.0,4399.359,4435.641,4199.359,4398.077,4328.205
1749332977.6936,14:49:37.693,125,false,0.0,4396.154,4434.615,4194.872,4388.846,4315.0
1749332977.7014,14:49:37.701,126,false,0.0,4402.564,4452.179,4201.026,4397.564,4317.821
1749332977.7092,14:49:37.709,127,false,0.0,4402.308,4467.179,4203.974,4404.487,4329.872
1749332977.7171,14:49:37.717,0,false,0.0,4403.462,4483.205,4197.051,4405.128,4337.308
1749332977.7249,14:49:37.724,1,false,0.0,4408.077,4484.615,4201.026,4417.692,4341.538
1749332977.7327,14:49:37.732,2,false,0.0,4398.718,4464.487,4201.667,4427.436,4339.615
1749332977.7405,14:49:37.740,3,false,0.0,4394.872,4466.923,4188.077,4429.487,4335.769
1749332977.7483,14:49:37.748,4,false,0.0,4412.308,4480.769,4190.641,4441.282,4347.051
1749332977.7561,14:49:37.756,5,false,0.0,4425.385,4468.59,4210.897,4445.256,4363.59
1749332977.764,14:49:37.764,6,false,0.0,4431.026,4469.615,4219.359,4431.795,4365.897
1749332977.7718,14:49:37.771,7,false,0.0,4442.179,4486.282,4215.385,4426.538,4365.641
1749332977.7795,14:49:37.779,8,false,0.0,4443.846,4470.128,4211.667,4422.436,4368.462
1749332977.7873,14:49:37.787,9,false,0.0,4438.462,4461.282,4213.462,4405.769,4361.282
1749332977.7951,14:49:37.795,10,false,0.0,4444.231,4490.0,4224.615,4397.949,4357.436
1749332977.8029,14:49:37.802,11,false,0.0,4449.872,4495.0,4234.103,4397.179,4368.077
1749332977.8106,14:49:37.810,12,false,0.0,4449.615,4476.026,4233.974,4393.205,4373.077
1749332977.8184,14:49:37.818,13,false,0.0,4458.077,4480.513,4239.487,4404.487,4374.231
1749332977.8262,14:49:37.826,14,false,0.0,4469.359,4487.692,4250.256,4422.692,4384.744
1749332977.834,14:49:37.834,15,false,0.0,4471.282,4483.974,4250.385,4428.205,4384.231
1749332977.8418,14:49:37.841,16,false,0.0,4468.077,4493.59,4247.692,4435.256,4369.487
1749332977.8496,14:49:37.849,17,false,0.0,4466.41,4507.051,4255.769,4448.59,4369.615
1749332977.8574,14:49:37.857,18,false,0.0,4469.744,4511.026,4263.974,4460.897,4381.923
1749332977.8652,14:49:37.865,19,false,0.0,4466.41,4506.154,4255.128,4473.846,4382.949
1749332977.8729,14:49:37.872,20,false,0.0,4448.462,4492.949,4237.821,4473.59,4377.436
1749332977.8807,14:49:37.880,21,false,0.0,4442.564,4497.692,4243.59,4462.308,4378.974
1749332977.8885,14:49:37.888,22,false,0.0,4459.359,4522.179,4267.821,4462.821,4384.231
